Filename, Parameters, Label, AvgVelocity, AvgAcceleration, KineticEnergy, PathLength, RsdVelocity, RsdAcceleration
sqc_generat_params_log1_5.txt,Parameter_54,Without NN,0.008895,0.000288,0.000161,3.062058, 1.36%, 1.64%
sqc_generat_params_log1_5.txt,Parameter_55,Without NN,0.007755,0.000122,0.000115,2.579562, 1.19%, 1.41%
sqc_generat_params_log1_5.txt,Parameter_56,Without NN,0.009207,0.000160,0.000152,3.056596, 1.31%, 1.60%
sqc_generat_params_log1_5.txt,Parameter_57,Without NN,0.008319,0.000174,0.000111,2.760078, 1.17%, 1.66%
sqc_generat_params_log1_5.txt,Parameter_58,Without NN,0.010445,0.000274,0.000167,3.478348, 1.22%, 1.67%
sqc_generat_params_log1_5.txt,Parameter_59,Without NN,0.008074,0.000135,0.000113,2.682504, 1.12%, 1.41%
sqc_generat_params_log1_5.txt,Parameter_60,Without NN,0.007756,0.000132,0.000083,2.555804, 1.02%, 1.39%
sqc_generat_params_log1_5.txt,Parameter_61,Without NN,0.009952,0.000413,0.000173,3.345777, 1.22%, 1.69%
sqc_generat_params_log1_5.txt,Parameter_62,Without NN,0.009067,0.000335,0.000136,3.044085, 1.23%, 1.55%
sqc_generat_params_log1_5.txt,Parameter_63,Without NN,0.010061,0.000233,0.000175,3.345125, 1.30%, 1.44%
sqc_generat_params_log1_5.txt,Parameter_64,Without NN,0.008404,0.000219,0.000120,2.793550, 1.21%, 1.50%
sqc_generat_params_log1_5.txt,Parameter_65,Without NN,0.007441,0.000132,0.000080,2.452487, 1.01%, 1.23%
sqc_generat_params_log1_5.txt,Parameter_66,Without NN,0.012227,0.000237,0.000237,4.043111, 1.26%, 1.36%
sqc_generat_params_log1_5.txt,Parameter_67,Without NN,0.007844,0.000123,0.000112,2.608466, 1.17%, 1.33%
sqc_generat_params_log1_5.txt,Parameter_68,Without NN,0.011331,0.000363,0.000282,3.805571, 1.47%, 1.65%
sqc_generat_params_log1_5.txt,Parameter_69,Without NN,0.011987,0.000303,0.000250,3.995793, 1.31%, 1.44%
sqc_generat_params_log1_5.txt,Parameter_70,Without NN,0.008715,0.000312,0.000121,2.937936, 1.19%, 1.64%
sqc_generat_params_log1_5.txt,Parameter_71,Without NN,0.009881,0.000232,0.000194,3.299487, 1.39%, 1.20%
sqc_generat_params_log1_5.txt,Parameter_72,Without NN,0.006050,0.000034,0.000049,2.000000, 0.59%, 0.99%
sqc_generat_params_log1_5.txt,Parameter_73,Without NN,0.006727,0.000212,0.000066,2.237313, 0.86%, 1.21%
sqc_generat_params_log1_5.txt,Parameter_74,Without NN,0.011012,0.000224,0.000184,3.651589, 1.17%, 1.24%
sqc_generat_params_log1_5.txt,Parameter_75,Without NN,0.007398,0.000220,0.000110,2.473819, 1.18%, 1.48%
sqc_generat_params_log1_5.txt,Parameter_76,Without NN,0.008544,0.000277,0.000104,2.849646, 1.10%, 1.62%
sqc_generat_params_log1_5.txt,Parameter_77,Without NN,0.006059,0.000047,0.000043,2.000000, 0.42%, 0.98%
sqc_generat_params_log1_5.txt,Parameter_78,Without NN,0.007854,0.000284,0.000098,2.627048, 1.10%, 1.49%
sqc_generat_params_log1_5.txt,Parameter_79,Without NN,0.008224,0.000135,0.000139,2.743373, 1.36%, 1.08%
sqc_generat_params_log1_5.txt,Parameter_80,Without NN,0.007618,0.000171,0.000097,2.528241, 1.10%, 1.17%
sqc_generat_params_log1_5.txt,Parameter_81,Without NN,0.006215,0.000083,0.000047,2.053939, 0.56%, 0.99%
sqc_generat_params_log1_5.txt,Parameter_82,Without NN,0.006179,0.000101,0.000056,2.038547, 0.74%, 1.24%
sqc_generat_params_log1_5.txt,Parameter_83,Without NN,0.008953,0.000233,0.000171,3.001509, 1.41%, 1.34%
sqc_generat_params_log1_5.txt,Parameter_84,Without NN,0.010134,0.000267,0.000134,3.409848, 1.11%, 1.99%
sqc_generat_params_log1_5.txt,Parameter_85,Without NN,0.008341,0.000113,0.000099,2.759077, 1.10%, 1.05%
sqc_generat_params_log1_5.txt,Parameter_86,Without NN,0.009323,0.000278,0.000168,3.105114, 1.34%, 1.43%
sqc_generat_params_log1_5.txt,Parameter_87,Without NN,0.008838,0.000137,0.000151,2.947966, 1.35%, 1.25%
sqc_generat_params_log1_5.txt,Parameter_88,Without NN,0.014587,0.000440,0.000397,4.899610, 1.35%, 1.43%
sqc_generat_params_log1_5.txt,Parameter_89,Without NN,0.006483,0.000170,0.000077,2.151599, 0.98%, 1.28%
sqc_generat_params_log1_5.txt,Parameter_90,Without NN,0.009078,0.000330,0.000114,3.023721, 1.05%, 1.37%
sqc_generat_params_log1_5.txt,Parameter_91,Without NN,0.007676,0.000149,0.000089,2.542394, 1.08%, 1.31%
sqc_generat_params_log1_5.txt,Parameter_92,Without NN,0.012962,0.000291,0.000217,4.288043, 1.10%, 1.46%
sqc_generat_params_log1_5.txt,Parameter_93,Without NN,0.012064,0.000251,0.000246,3.995489, 1.30%, 1.18%
sqc_generat_params_log1_5.txt,Parameter_94,Without NN,0.006699,0.000168,0.000093,2.240533, 1.16%, 1.39%
sqc_generat_params_log1_5.txt,Parameter_95,Without NN,0.010940,0.000183,0.000161,3.615036, 1.16%, 1.35%
sqc_generat_params_log1_5.txt,Parameter_96,Without NN,0.008836,0.000157,0.000110,2.923861, 1.12%, 1.46%
sqc_generat_params_log1_5.txt,Parameter_97,Without NN,0.007429,0.000122,0.000079,2.461640, 1.02%, 1.22%
sqc_generat_params_log1_5.txt,Parameter_98,Without NN,0.009524,0.000288,0.000168,3.172350, 1.24%, 1.40%
sqc_generat_params_log1_5.txt,Parameter_99,Without NN,0.014961,0.000560,0.000338,4.991809, 1.23%, 1.20%
sqc_generat_params_log1_5.txt,Parameter_100,Without NN,0.011920,0.000322,0.000212,3.956545, 1.22%, 1.37%
sqc_generat_params_log1_5.txt,Parameter_101,Without NN,0.008597,0.000200,0.000128,2.848320, 1.23%, 1.46%
sqc_generat_params_log1_5.txt,Parameter_102,Without NN,0.011985,0.000452,0.000215,4.002301, 1.13%, 1.47%
sqc_generat_params_log1_5.txt,Parameter_103,Without NN,0.009023,0.000141,0.000154,3.008362, 1.34%, 1.22%
sqc_generat_params_log1_5.txt,Parameter_104,Without NN,0.008724,0.000231,0.000118,2.943508, 1.16%, 1.69%
sqc_generat_params_log1_5.txt,Parameter_105,Without NN,0.008626,0.000217,0.000132,2.866153, 1.26%, 1.28%
sqc_generat_params_log1_5.txt,Parameter_106,Without NN,0.006313,0.000116,0.000070,2.099990, 0.97%, 1.25%
sqc_generat_params_log1_5.txt,Parameter_107,Without NN,0.007299,0.000070,0.000084,2.415348, 1.07%, 1.32%
sqc_generat_params_log1_5.txt,Parameter_108,Without NN,0.007037,0.000100,0.000076,2.323780, 1.00%, 1.14%
sqc_generat_params_log1_5.txt,Parameter_109,Without NN,0.008581,0.000266,0.000103,2.857961, 1.07%, 1.31%
sqc_generat_params_log1_5.txt,Parameter_110,Without NN,0.007490,0.000158,0.000086,2.482712, 1.08%, 1.21%
sqc_generat_params_log1_5.txt,Parameter_111,Without NN,0.006382,0.000054,0.000073,2.111483, 0.99%, 1.29%
sqc_generat_params_log1_5.txt,Parameter_112,Without NN,0.006246,0.000152,0.000071,2.070080, 0.95%, 1.23%
sqc_generat_params_log1_5.txt,Parameter_113,Without NN,0.006746,0.000141,0.000094,2.258071, 1.14%, 1.35%
sqc_generat_params_log1_5.txt,Parameter_114,Without NN,0.009232,0.000181,0.000127,3.062762, 1.18%, 1.60%
sqc_generat_params_log1_5.txt,Parameter_115,Without NN,0.006285,0.000076,0.000056,2.082074, 0.71%, 1.96%
sqc_generat_params_log1_5.txt,Parameter_116,Without NN,0.008634,0.000194,0.000116,2.872214, 1.16%, 1.39%
sqc_generat_params_log1_5.txt,Parameter_117,Without NN,0.011869,0.000280,0.000240,3.957201, 1.31%, 1.28%
sqc_generat_params_log1_5.txt,Parameter_118,Without NN,0.010180,0.000307,0.000183,3.413763, 1.31%, 1.75%
sqc_generat_params_log1_5.txt,Parameter_119,Without NN,0.007787,0.000225,0.000137,2.612476, 1.36%, 1.22%
sqc_generat_params_log1_5.txt,Parameter_120,Without NN,0.008022,0.000226,0.000098,2.680900, 1.10%, 1.43%
sqc_generat_params_log1_5.txt,Parameter_121,Without NN,0.006705,0.000115,0.000059,2.212846, 0.79%, 1.67%
sqc_generat_params_log1_5.txt,Parameter_122,Without NN,0.009161,0.000186,0.000125,3.032976, 1.17%, 1.24%
sqc_generat_params_log1_5.txt,Parameter_123,Without NN,0.006165,0.000071,0.000053,2.051179, 0.64%, 1.96%
sqc_generat_params_log1_5.txt,Parameter_124,Without NN,0.006107,0.000051,0.000050,2.009925, 0.60%, 1.16%
sqc_generat_params_log1_5.txt,Parameter_125,Without NN,0.010290,0.000349,0.000167,3.512911, 1.11%, 1.58%
sqc_generat_params_log1_5.txt,Parameter_126,Without NN,0.008275,0.000223,0.000101,2.749440, 1.11%, 1.32%
sqc_generat_params_log1_5.txt,Parameter_127,Without NN,0.011491,0.000431,0.000193,3.835551, 1.20%, 1.23%
sqc_generat_params_log1_5.txt,Parameter_128,Without NN,0.011568,0.000364,0.000255,3.854870, 1.37%, 1.44%
sqc_generat_params_log1_5.txt,Parameter_129,Without NN,0.006478,0.000070,0.000067,2.144989, 0.86%, 1.28%
sqc_generat_params_log1_5.txt,Parameter_130,Without NN,0.013629,0.000469,0.000338,4.544060, 1.35%, 1.50%
sqc_generat_params_log1_5.txt,Parameter_131,Without NN,0.013586,0.000457,0.000296,4.524451, 1.26%, 1.26%
sqc_generat_params_log1_5.txt,Parameter_132,Without NN,0.007181,0.000185,0.000088,2.408413, 1.08%, 1.87%
sqc_generat_params_log1_5.txt,Parameter_133,Without NN,0.006097,0.000066,0.000044,2.008293, 0.43%, 1.13%
sqc_generat_params_log1_5.txt,Parameter_134,Without NN,0.009576,0.000326,0.000233,3.231754, 1.58%, 1.25%
sqc_generat_params_log1_5.txt,Parameter_135,Without NN,0.006353,0.000109,0.000055,2.101539, 0.75%, 1.05%
sqc_generat_params_log1_5.txt,Parameter_136,Without NN,0.016553,0.000663,0.000451,5.554002, 1.26%, 1.39%
sqc_generat_params_log1_5.txt,Parameter_137,Without NN,0.006506,0.000111,0.000063,2.154422, 0.86%, 1.25%
sqc_generat_params_log1_5.txt,Parameter_138,Without NN,0.015809,0.000546,0.000415,5.284644, 1.29%, 1.49%
sqc_generat_params_log1_5.txt,Parameter_139,Without NN,0.006394,0.000110,0.000056,2.114304, 0.75%, 1.07%
sqc_generat_params_log1_5.txt,Parameter_140,Without NN,0.010803,0.000220,0.000208,3.595321, 1.31%, 1.25%
sqc_generat_params_log1_5.txt,Parameter_141,Without NN,0.007934,0.000167,0.000089,2.641652, 0.92%, 1.27%
sqc_generat_params_log1_5.txt,Parameter_142,Without NN,0.006101,0.000105,0.000057,2.019124, 0.75%, 1.64%
sqc_generat_params_log1_5.txt,Parameter_143,Without NN,0.008400,0.000229,0.000127,2.795777, 1.26%, 1.66%
sqc_generat_params_log1_5.txt,Parameter_144,Without NN,0.007518,0.000159,0.000083,2.493435, 1.04%, 1.69%
sqc_generat_params_log1_5.txt,Parameter_145,Without NN,0.012015,0.000346,0.000256,4.014577, 1.33%, 1.16%
sqc_generat_params_log1_5.txt,Parameter_146,Without NN,0.006669,0.000088,0.000064,2.213232, 0.88%, 0.98%
sqc_generat_params_log1_5.txt,Parameter_147,Without NN,0.008714,0.000233,0.000189,2.929028, 1.52%, 1.48%
sqc_generat_params_log1_5.txt,Parameter_148,Without NN,0.008780,0.000155,0.000158,2.935208, 1.26%, 1.49%
sqc_generat_params_log1_5.txt,Parameter_149,Without NN,0.006867,0.000120,0.000076,2.289962, 1.01%, 1.08%
sqc_generat_params_log1_5.txt,Parameter_150,Without NN,0.007532,0.000118,0.000071,2.481996, 0.93%, 1.60%
sqc_generat_params_log1_5.txt,Parameter_151,Without NN,0.010309,0.000184,0.000133,3.413128, 1.10%, 1.18%
sqc_generat_params_log1_5.txt,Parameter_152,Without NN,0.010681,0.000241,0.000193,3.540894, 1.29%, 1.52%
sqc_generat_params_log1_5.txt,Parameter_153,Without NN,0.006047,0.000049,0.000059,2.000000, 0.78%, 1.12%
sqc_generat_params_log1_5.txt,Parameter_154,Without NN,0.012506,0.000318,0.000224,4.147121, 1.18%, 1.20%
sqc_generat_params_log1_5.txt,Parameter_155,Without NN,0.010385,0.000945,0.000184,3.510956, 1.17%, 1.28%
sqc_generat_params_log1_5.txt,Parameter_156,Without NN,0.011345,0.000319,0.000224,3.805851, 1.23%, 1.14%
sqc_generat_params_log1_5.txt,Parameter_157,Without NN,0.006136,0.000067,0.000064,2.026069, 0.86%, 1.19%
sqc_generat_params_log1_5.txt,Parameter_158,Without NN,0.011622,0.000388,0.000295,3.912992, 1.48%, 1.14%
sqc_generat_params_log1_5.txt,Parameter_159,Without NN,0.006145,0.000116,0.000059,2.036305, 0.78%, 1.25%
sqc_generat_params_log1_5.txt,Parameter_160,Without NN,0.006467,0.000110,0.000063,2.138385, 0.83%, 2.00%
sqc_generat_params_log1_5.txt,Parameter_161,Without NN,0.006877,0.000084,0.000077,2.281202, 1.03%, 1.09%
sqc_generat_params_log1_5.txt,Parameter_162,Without NN,0.006217,0.000092,0.000056,2.055338, 0.74%, 1.19%
sqc_generat_params_log1_5.txt,Parameter_163,Without NN,0.006273,0.000038,0.000050,2.062762, 0.62%, 1.16%
sqc_generat_params_log1_5.txt,Parameter_164,Without NN,0.006034,0.000073,0.000065,2.005665, 0.89%, 1.04%
sqc_generat_params_log1_5.txt,Parameter_165,Without NN,0.013796,0.000577,0.000241,4.643676, 1.12%, 1.40%
sqc_generat_params_log1_5.txt,Parameter_166,Without NN,0.011024,0.000228,0.000172,3.650931, 1.18%, 1.14%
sqc_generat_params_log1_5.txt,Parameter_167,Without NN,0.006357,0.000047,0.000056,2.095357, 0.75%, 0.97%
sqc_generat_params_log1_5.txt,Parameter_168,Without NN,0.006232,0.000044,0.000057,2.051451, 0.76%, 1.07%
sqc_generat_params_log1_5.txt,Parameter_169,Without NN,0.006108,0.000047,0.000052,2.014853, 0.64%, 0.84%
sqc_generat_params_log1_5.txt,Parameter_170,Without NN,0.010652,0.000514,0.000145,3.599161, 1.08%, 1.20%
sqc_generat_params_log1_5.txt,Parameter_171,Without NN,0.006244,0.000060,0.000065,2.063669, 0.86%, 1.03%
sqc_generat_params_log1_5.txt,Parameter_172,Without NN,0.006065,0.000036,0.000055,2.000000, 0.70%, 0.82%
sqc_generat_params_log1_5.txt,Parameter_173,Without NN,0.006820,0.000137,0.000069,2.258575, 0.91%, 1.49%
sqc_generat_params_log1_5.txt,Parameter_174,Without NN,0.006247,0.000078,0.000056,2.064219, 0.71%, 2.17%
sqc_generat_params_log1_5.txt,Parameter_175,Without NN,0.010410,0.000763,0.000188,3.603658, 1.25%, 1.21%
sqc_generat_params_log1_5.txt,Parameter_176,Without NN,0.006843,0.000140,0.000085,2.288834, 1.04%, 1.16%
sqc_generat_params_log1_5.txt,Parameter_177,Without NN,0.006072,0.000041,0.000046,2.000000, 0.50%, 1.09%
sqc_generat_params_log1_5.txt,Parameter_178,Without NN,0.009175,0.000673,0.000157,3.213875, 1.21%, 1.22%
sqc_generat_params_log1_5.txt,Parameter_179,Without NN,0.008891,0.000477,0.000122,3.011701, 1.18%, 1.23%
sqc_generat_params_log1_5.txt,Overall,Without NN,0.008929,0.000239,0.000143,2.978636
,Without NN_std,,0.002502,0.000171,,
,Without NN_rsd,,0.28%,0.72%,,

